Id,Label,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
361676297,zazaaaw,0,0,1,1,1,1,1,0,0.000227
134678377,rioakbar20,0,0,1,1,1,1,1,0,0.000227
570197015,ordonkukuq,0,0,1,1,1,1,1,0,0.000227
1440128301092118528,strawbewylocone,0,0,1,1,1,1,1,0,0.000227
1083711987266183168,skinnythotiana,0,0,1,1,1,1,1,0,0.000227
1351527660,maysasoe,0,0,1,1,1,1,1,0,0.000227
1493613760753410048,fleurmoonrise,0,0,1,1,1,1,1,0,0.000227
1384920582878236676,tokislokisaa,137,0,2,2,1,1,1,0,0.000227
1179354323223863296,cimoryhazelnut_,0,0,1,1,1,1,1,0,0.000227
1313721890209320960,urbloodstream,0,0,1,1,1,1,1,0,0.000227
1215157110184411136,sasalele18,0,0,1,1,1,1,1,0,0.000227
1037954207662260224,kocustgnichh,0,0,1,1,1,1,1,0,0.000227
1148572505327542273,donatbeku,0,0,1,1,1,1,1,0,0.000227
1007011028448636928,wasbornateight,0,0,1,1,1,1,1,0,0.000227
1440178780216049672,Jonathan__2445,0,0,1,1,1,1,1,0,0.000227
1215323534085378049,tigersvantaee,0,0,1,1,1,1,1,0,0.000227
362959831,yudhawiguna,0,0,1,1,1,1,1,0,0.000227
710013708,gempurbayu,0,0,1,1,1,1,1,0,0.000227
254468723,aburraihan,0,0,1,1,1,1,1,0,0.000227
1467148971416043524,dzhrl16,0,0,1,1,1,1,1,0,0.000227
1485753984,fasfashan,0,0,1,1,1,1,1,0,0.000227
1141829615444324352,Farhaaan___,0,0,1,1,1,1,1,0,0.000227
1028654829982212096,cryji_,0,0,1,1,1,1,1,0,0.000227
1528395945762689024,Yukimimaste,137,0,1,1,1,1,1,0,0.000227
797083166896836608,arkxrkra,0,0,1,1,1,1,1,0,0.000227
300062955,fionalyaa,0,0,1,1,1,1,1,0,0.000227
1007920993,GirlMakeMeFat,0,0,1,1,1,1,1,0,0.000227
953453903680385024,bgsbgstbgt,0,0,1,1,1,1,1,0,0.000227
296732884,abumajid__,0,0,1,1,1,1,1,0,0.000227
1191682940402454528,definingsadness,0,0,1,1,1,1,1,0,0.000227
1013783127158734849,lifliflif0,0,0,1,1,1,1,1,0,0.000227
1259965113743769601,esseberryppp,0,0,1,1,1,1,1,0,0.000227
927793095885840384,Rasyid042,137,0,1,1,1,1,1,0,0.000227
606352814,dean_momotaro,0,0,1,1,1,1,1,0,0.000227
104126622,kdekayu,0,0,1,1,1,1,1,0,0.000227
1173860849213009920,akubelumbahagia,137,0,1,1,1,1,1,0,0.000227
1202144456675168256,viikengyu,0,0,1,1,1,1,1,0,0.000227
160883559,M_A_F02,0,0,1,1,1,1,1,0,0.000227
2200623072,rnrze,0,0,1,1,1,1,1,0,0.000227
1252159241965588481,fakeassseojiwoo,0,0,1,1,1,1,1,0,0.000227
85280823,bigbim69,0,0,1,1,1,1,1,0,0.000227
4681208486,hyunchassng,0,0,1,1,1,1,1,0,0.000227
1326183238688100357,sparkstaete,0,0,1,1,1,1,1,0,0.000227
1362635815990403072,menteri_catur,137,0,1,1,1,1,1,0,0.000227
417430014,IkkoHaidar,0,0,1,1,1,1,1,0,0.000227
873330827622535168,southpernova,0,0,1,1,1,1,1,0,0.000227
1242346597368778753,nadyalagibosen,0,0,1,1,1,1,1,0,0.000227
2259770978,MaxTaaa,0,0,1,1,1,1,1,0,0.000227
1564417787577085954,m1n9yu_k1m,0,0,1,1,1,1,1,0,0.000227
1465170332751302659,uwistory21,0,0,1,1,1,1,1,0,0.000227
2529316400,Laysrasaseaweed,0,0,1,1,1,1,1,0,0.000227
3233001642,Dennythereds_,0,0,1,1,1,1,1,0,0.000227
1468765075175477248,rachietaffy,0,0,1,1,1,1,1,0,0.000227
40139028,FaizMunandar,0,0,1,1,1,1,1,0,0.000227
267559368,ellnvsr,137,0,1,1,1,1,1,0,0.000227
1550854739079749637,satpambandara,137,0,1,1,1,1,1,0,0.000227
1144542491770646529,lisor9,0,0,1,1,1,1,1,0,0.000227
1333196669865771009,needstaeil,0,0,1,1,1,1,1,0,0.000227
2833696435,ruffisill,0,0,1,1,1,1,1,0,0.000227
410690851,teguhastawan,137,0,1,1,1,1,1,0,0.000227
1216489877224620032,nggn16_,0,0,1,1,1,1,1,0,0.000227
162345975,WhiesaD,0,0,1,1,1,1,1,0,0.000227
151761549,tariganathan,0,0,1,1,1,1,1,0,0.000227
595163548,ling_2490,0,0,1,1,1,1,1,0,0.000227
1401086952942706690,nctrngrl,0,0,1,1,1,1,1,0,0.000227
1057892749519638528,scriptswittt,137,0,1,1,1,1,1,0,0.000227
169348731,the_congi,0,0,1,1,1,1,1,0,0.000227
2757520112,moyyaaa_,0,0,1,1,1,1,1,0,0.000227
18452347,pungkas___,0,0,1,1,1,1,1,0,0.000227
1141156350992379904,Jidoonggg,0,0,1,1,1,1,1,0,0.000227
1684455776,atletkuliner,137,0,1,1,1,1,1,0,0.000227
100749322,nurulrahmi_a,0,0,1,1,1,1,1,0,0.000227
800593777,gustinuagungg,137,0,1,1,1,1,1,0,0.000227
239793771,WLdhn7,137,0,1,1,1,1,1,0,0.000227
532069717,shelpiiiiiii,0,0,1,1,1,1,1,0,0.000227
1272313856904228864,micubebi,0,0,1,1,1,1,1,0,0.000227
386535196,Curryyramenn,137,0,1,1,1,1,1,0,0.000227
1563819181753376768,MMania2002,0,0,1,1,1,1,1,0,0.000227
702548576,agammuhammadd,0,0,1,1,1,1,1,0,0.000227
1326501013591764992,_bambangaries,0,0,1,1,1,1,1,0,0.000227
367594499,imapuspitatr,0,0,1,1,1,1,1,0,0.000227
456545242,chrstophorus,137,0,1,1,1,1,1,0,0.000227
975013551877189632,snitchefy,137,0,2,2,1,1,1,0,0.000227
1161253392292831232,Rayhankbkb,137,0,1,1,1,1,1,0,0.000227
161590320,yogierpe,0,0,1,1,1,1,1,0,0.000227
1472222662831136775,amrcnlesswth,137,0,1,1,1,1,1,0,0.000227
328873664,fhazzh,137,0,1,1,1,1,1,0,0.000227
859791677686415360,coldbrewwww_,137,0,1,1,1,1,1,0,0.000227
1014630995016835073,ngabsekudddd,0,0,1,1,1,1,1,0,0.000227
1198171000107483136,yedamiec,0,0,1,1,1,1,1,0,0.000227
1318392291006967808,izan45017209,0,0,1,1,1,1,1,0,0.000227
1093660592001302529,pipahh007,0,0,1,1,1,1,1,0,0.000227
770269594820878336,genta_yuda,0,0,1,1,1,1,1,0,0.000227
373688797,ignasuck,137,0,1,1,1,1,1,0,0.000227
1389442751800832003,AEizuki,0,0,1,1,1,1,1,0,0.000227
1290468384916877312,yowessssrasah,0,0,1,1,1,1,1,0,0.000227
945625236,killedbybears,0,0,1,1,1,1,1,0,0.000227
2769896036,0niia________,0,0,1,1,1,1,1,0,0.000227
943038195377119232,risolisisayur,137,0,1,1,1,1,1,0,0.000227
377354957,RhsX16191,0,0,1,1,1,1,1,0,0.000227
39460647,moodymoodlover,0,0,1,1,1,1,1,0,0.000227
1504133265539551235,Vipinkkl,0,0,1,1,1,1,1,0,0.000227
1191310405664047105,udahhcapee,0,0,1,1,1,1,1,0,0.000227
1085546470516785152,PetiteAsianLady,0,0,1,1,1,1,1,0,0.000227
1481273604503633926,Rahmad3Rahmad,0,0,1,1,1,1,1,0,0.000227
2945331031,qypopq,0,0,1,1,1,1,1,0,0.000227
1139463581496274949,babypikachuuuw,0,0,1,1,1,1,1,0,0.000227
1547976503459459072,sad_oohdreii,0,0,1,1,1,1,1,0,0.000227
1346214629802971140,aiinochikara,0,0,1,1,1,1,1,0,0.000227
2168057431,nekonery,0,0,1,1,1,1,1,0,0.000227
1249493047596814336,planettttmarsss,137,0,1,1,1,1,1,0,0.000227
1405165591288188930,salmakerenbgt,0,0,1,1,1,1,1,0,0.000227
137943270,Bimands22,0,0,1,1,1,1,1,0,0.000227
769917421721231363,onedayonewoo,0,0,1,1,1,1,1,0,0.000227
1239899124540928000,agmsyhr,0,0,1,1,1,1,1,0,0.000227
235802032,zenasays,0,0,1,1,1,1,1,0,0.000227
719892216064450561,daunmuda__,137,0,1,1,1,1,1,0,0.000227
326559530,Anggadextrous,0,0,1,1,1,1,1,0,0.000227
1143375552142700544,wwinwwon,0,0,1,1,1,1,1,0,0.000227
475762611,papinyabiri,0,0,1,1,1,1,1,0,0.000227
471974280,ririnphz,0,0,1,1,1,1,1,0,0.000227
929782944423493632,sipalingpahan,137,0,1,1,1,1,1,0,0.000227
1069217412585684992,shangheuk,137,0,1,1,1,1,1,0,0.000227
287770348,niyyyyyta,0,0,1,1,1,1,1,0,0.000227
1123742657577197570,wrdsnw,137,0,1,1,1,1,1,0,0.000227
982967066876559362,BukanAraAra,0,0,1,1,1,1,1,0,0.000227
94922504,RamaEgar,137,0,1,1,1,1,1,0,0.000227
127515909,subsatanz,0,0,1,1,1,1,1,0,0.000227
2244017575,wahyaauu,0,0,1,1,1,1,1,0,0.000227
1209330424469549056,Spring_cRusheu,0,0,1,1,1,1,1,0,0.000227
209435330,dinazizahh,0,0,1,1,1,1,1,0,0.000227
1141326806257033217,idleidled,0,0,1,1,1,1,1,0,0.000227
2956941351,seoleluna,0,0,1,1,1,1,1,0,0.000227
1562459630394978308,hot_world64,0,0,1,1,1,1,1,0,0.000227
1165292011638755328,jesuisensorce,0,0,1,1,1,1,1,0,0.000227
1444373781611380739,blackoshh,0,0,1,1,1,1,1,0,0.000227
181016223,Nandaradiani,0,0,1,1,1,1,1,0,0.000227
65591484,AZikriF,0,0,1,1,1,1,1,0,0.000227
312122461,icalbhimaa,0,0,1,1,1,1,1,0,0.000227
4475073194,dinsdinss,0,0,1,1,1,1,1,0,0.000227
141843389,bukananakomplek,0,0,1,1,1,1,1,0,0.000227
1204474476,aindahsetyawati,0,0,1,1,1,1,1,0,0.000227
165368419,ExcelJosaphine,137,0,1,1,1,1,1,0,0.000227
54817064,putridwir,0,0,1,1,1,1,1,0,0.000227
985805627355152385,doraeamontok,0,0,1,1,1,1,1,0,0.000227
1493212137678061573,ReactFli,0,0,1,1,1,1,1,0,0.000227
446763338,frischanandaa,0,0,1,1,1,1,1,0,0.000227
990962683,greentteaaa,0,0,1,1,1,1,1,0,0.000227
1224241251945336832,Spionkiriii2,137,0,1,1,1,1,1,0,0.000227
1029645415,sugehduwik,0,0,1,1,1,1,1,0,0.000227
1573142433155624961,rickyronald_,0,0,1,1,1,1,1,0,0.000227
1474142983368757248,firstdamned,0,0,1,1,1,1,1,0,0.000227
77170761,Nugraharief_,0,0,1,1,1,1,1,0,0.000227
91339141,r_qash,0,0,1,1,1,1,1,0,0.000227
2298531373,Ambil2Bayar1,0,0,1,1,1,1,1,0,0.000227
1065161568973815808,bucinclaude,0,0,1,1,1,1,1,0,0.000227
1214168932128415744,sukmaguna12,0,0,1,1,1,1,1,0,0.000227
1355960509049106433,kayzrsze,0,0,1,1,1,1,1,0,0.000227
909632148964962304,serevanx,0,0,1,1,1,1,1,0,0.000227
1042045727097143307,KEMO_HUNZ,0,0,1,1,1,1,1,0,0.000227
1446655616873684994,morrkiew,0,0,1,1,1,1,1,0,0.000227
1530921297621839872,Min99yu_kim,0,0,1,1,1,1,1,0,0.000227
997329007027732480,fluoxetan,0,0,1,1,1,1,1,0,0.000227
83322788,holycitttt,0,0,1,1,1,1,1,0,0.000227
225905823,khrlakbrr,0,0,1,1,1,1,1,0,0.000227
2438067223,nervanard,0,0,1,1,1,1,1,0,0.000227
2885113564,kntngrngg,0,0,1,1,1,1,1,0,0.000227
107400863,kyumiracle,0,0,1,1,1,1,1,0,0.000227
234342482,ubnux,0,0,1,1,1,1,1,0,0.000227
200428032,ratnaepw,0,0,1,1,1,1,1,0,0.000227
464436009,andhy_ds,0,0,1,1,1,1,1,0,0.000227
201650385,bethylahpea,0,0,1,1,1,1,1,0,0.000227
1883132125,yogastorow,0,0,1,1,1,1,1,0,0.000227
365291377,adeldarma,0,0,1,1,1,1,1,0,0.000227
446142868,luvfluoxetin,0,0,1,1,1,1,1,0,0.000227
1099555408962740224,MahardhikaOkky,0,0,1,1,1,1,1,0,0.000227
882154675,xialiing,0,0,1,1,1,1,1,0,0.000227
465514262,rheizabarker,0,0,1,1,1,1,1,0,0.000227
1071939638242111488,scaleta_,0,0,1,1,1,1,1,0,0.000227
1430830760072679425,rustyorcalir,0,0,1,1,1,1,1,0,0.000227
305463741,tqeguh,0,0,1,1,1,1,1,0,0.000227
1038804087096061953,nodistaim,0,0,1,1,1,1,1,0,0.000227
281872424,sadewastrike,0,0,1,1,1,1,1,0,0.000227
1015316039733637121,indomansija,137,0,1,1,1,1,1,0,0.000227
940257931395702784,thxarchie,137,0,1,1,1,1,1,0,0.000227
1144618195812093952,chocoomuffins,0,0,1,1,1,1,1,0,0.000227
1297727876985364481,mine_ajp,0,0,1,1,1,1,1,0,0.000227
351096671,mncagustiany,137,0,1,1,1,1,1,0,0.000227
1013435316848418817,meowtallicaaa,137,0,1,1,1,1,1,0,0.000227
748405147299000320,chrrzq,137,0,1,1,1,1,1,0,0.000227
1558998240829194241,Haririris1,0,0,1,1,1,1,1,0,0.000227
1101390941242351616,modulkehidupan,0,0,1,1,1,1,1,0,0.000227
2892720189,LeeseoT___T,0,0,1,1,1,1,1,0,0.000227
2469387601,HadiTaufiq1,0,0,1,1,1,1,1,0,0.000227
1015592917073735683,fantashiit,0,0,1,1,1,1,1,0,0.000227
264856198,enigmanations,0,0,1,1,1,1,1,0,0.000227
1010568972909940736,semerdekakusaja,137,0,1,1,1,1,1,0,0.000227
1100023195816448000,damareindra,0,0,1,1,1,1,1,0,0.000227
1043775442816139264,Eileithiiaries,0,0,1,1,1,1,1,0,0.000227
241821658,yohanesaries_,137,0,2,2,1,1,1,0,0.000227
741736476774260737,GarfieldMonk23,0,0,1,1,1,1,1,0,0.000227
826705622,vikriaaa_,0,0,1,1,1,1,1,0,0.000227
1090842481220931584,ceperiahaha,0,0,1,1,1,1,1,0,0.000227
533375856,dvehoomdxn,137,0,1,1,1,1,1,0,0.000227
961908953985703936,happinessspell,0,0,1,1,1,1,1,0,0.000227
58457630,bulepanthers,137,0,1,1,1,1,1,0,0.000227
865544628451196928,serenecalmsea,137,0,1,1,1,1,1,0,0.000227
369449130,loysiusss,137,0,1,1,1,1,1,0,0.000227
771510707540021248,dawamusabbih,137,0,1,1,1,1,1,0,0.000227
294190795,kendydanangp,0,0,1,1,1,1,1,0,0.000227
600165560,pisceanxs,0,0,1,1,1,1,1,0,0.000227
179548451,ttsneg,0,0,1,1,1,1,1,0,0.000227
876933589,iqbalfdil,0,0,1,1,1,1,1,0,0.000227
973460024914685952,aduskeramas,137,0,1,1,1,1,1,0,0.000227
76925000,revahahaha,0,0,1,1,1,1,1,0,0.000227
1502166577004703746,dogswhisker,0,0,1,1,1,1,1,0,0.000227
1209089069055012865,akiramadou,0,0,1,1,1,1,1,0,0.000227
1319688261535592450,pakbandar,0,0,1,1,1,1,1,0,0.000227
1489759135331598337,bae_ayangto,0,0,1,1,1,1,1,0,0.000227
122869466,pencuritimun,137,0,1,1,1,1,1,0,0.000227
978357093840314368,awywdh,137,0,1,1,1,1,1,0,0.000227
1860118698,josekusuma,137,0,1,1,1,1,1,0,0.000227
1316589102,muliasori1,0,0,1,1,1,1,1,0,0.000227
1468517934582870017,vprcject,0,0,1,1,1,1,1,0,0.000227
795212345911848960,addictivebae,137,0,1,1,1,1,1,0,0.000227
1576929316839251968,ye__wezt,0,0,1,1,1,1,1,0,0.000227
207497425,yhnzss,0,0,1,1,1,1,1,0,0.000227
262030088,piraaawx,0,0,1,1,1,1,1,0,0.000227
1362690608054243333,TifaniFani9,0,0,1,1,1,1,1,0,0.000227
1078357923141582848,winnerstarlight,0,0,1,1,1,1,1,0,0.000227
1364935178,winseoblue,0,0,1,1,1,1,1,0,0.000227
1317478346763104258,nominlah,0,0,1,1,1,1,1,0,0.000227
860552282370326529,whoisvann,0,0,1,1,1,1,1,0,0.000227
618010266,allifatihah,137,0,1,1,1,1,1,0,0.000227
1434192365875466240,krimigyu,0,0,1,1,1,1,1,0,0.000227
1250748800571867142,fazmaaaa,0,0,1,1,1,1,1,0,0.000227
1573945151944204289,ayuksilavana89,0,0,1,1,1,1,1,0,0.000227
193329338,evandwizra,137,0,1,1,1,1,1,0,0.000227
132780355,nadaayyyyy,0,0,1,1,1,1,1,0,0.000227
1354428090454220801,hereverie,0,0,1,1,1,1,1,0,0.000227
98780126,veneerate,137,0,1,1,1,1,1,0,0.000227
2547856279,itsokaywae,137,0,1,1,1,1,1,0,0.000227
2276071832,LuthfiaQurani,0,0,1,1,1,1,1,0,0.000227
102993539,ArdiyanMA,0,0,1,1,1,1,1,0,0.000227
1175130883948339200,kempongnogo,0,0,1,1,1,1,1,0,0.000227
732764544,YusufYahyaa,137,0,1,1,1,1,1,0,0.000227
602003991,meydianawidyani,0,0,1,1,1,1,1,0,0.000227
75761149,ardianmalik,137,0,1,1,1,1,1,0,0.000227
123392534,kiromikrom,0,0,1,1,1,1,1,0,0.000227
377864877,xserotoninpils,137,0,1,1,1,1,1,0,0.000227
1157985174413402113,watanaze,0,0,1,1,1,1,1,0,0.000227
154746036,edwinsaputra15,137,0,1,1,1,1,1,0,0.000227
1338132184058580994,bucinmpinnn,0,0,1,1,1,1,1,0,0.000227
1179410757856837632,MahardikaMiftah,0,0,1,1,1,1,1,0,0.000227
66950043,rinaldisyam,137,0,1,1,1,1,1,0,0.000227
874770397,ayakhairiah_,137,0,1,1,1,1,1,0,0.000227
732826386,cookties,0,0,1,1,1,1,1,0,0.000227
292820835,nurmitaa,0,0,1,1,1,1,1,0,0.000227
1354391492,septemberendsss,137,0,1,1,1,1,1,0,0.000227
71471408,Lidyaph,0,0,1,1,1,1,1,0,0.000227
108023780,bayuarmanda,137,0,1,1,1,1,1,0,0.000227
1083098971868782592,brianfahrur,137,0,1,1,1,1,1,0,0.000227
1045780728577835008,iluvchatime,137,0,1,1,1,1,1,0,0.000227
80797218,ghazyalfarras,137,0,1,1,1,1,1,0,0.000227
1485623035277512708,bangkongkedul,137,0,1,1,1,1,1,0,0.000227
1476922247008845826,ylhabibati,137,0,1,1,1,1,1,0,0.000227
214032112,manuelmarsen,0,0,1,1,1,1,1,0,0.000227
991344140897075200,lalalardrari,0,0,1,1,1,1,1,0,0.000227
515104006,nazbuahnanaz,0,0,1,1,1,1,1,0,0.000227
1712128466,exfoliatedbrain,0,0,1,1,1,1,1,0,0.000227
99023619,vinseeeeen,0,0,1,1,1,1,1,0,0.000227
276067500,Andikacleosa,137,0,1,1,1,1,1,0,0.000227
1191654638572826629,forday_night,0,0,1,1,1,1,1,0,0.000227
164612716,nfrstmrng,137,0,1,1,1,1,1,0,0.000227
250188313,FCMaulana10,137,0,1,1,1,1,1,0,0.000227
177534333,yourdailyhoman,137,0,1,1,1,1,1,0,0.000227
1194463797227835393,adhicholil,137,0,1,1,1,1,1,0,0.000227
56081742,ISMINRHMA,0,0,1,1,1,1,1,0,0.000227
1243397719005122560,telorceplokecap,0,0,1,1,1,1,1,0,0.000227
1052020355605262336,taktabokin,137,0,1,1,1,1,1,0,0.000227
778275110,akuwu19,0,0,1,1,1,1,1,0,0.000227
2833297273,dodotrebel,137,0,1,1,1,1,1,0,0.000227
327258457,diahayuwl,0,0,1,1,1,1,1,0,0.000227
1045329330308505600,financecommitte,0,0,1,1,1,1,1,0,0.000227
128787154,cukadapur,137,0,1,1,1,1,1,0,0.000227
859109270,shelenite,0,0,1,1,1,1,1,0,0.000227
563897975,vypolarx,137,0,2,2,1,1,1,0,0.000227
1502920094128635906,NurulQo05605354,0,0,1,1,1,1,1,0,0.000227
260722761,elokpsp,0,0,1,1,1,1,1,0,0.000227
1561680670111383552,kembun666,137,0,1,1,1,1,1,0,0.000227
931008986463137792,riskaaxn,0,0,1,1,1,1,1,0,0.000227
95892931,confusedwater,0,0,1,1,1,1,1,0,0.000227
191689115,decchae,137,0,1,1,1,1,1,0,0.000227
1528149340115456000,roboddanjal,137,0,1,1,1,1,1,0,0.000227
1152976239495225345,sukmamickala,137,0,1,1,1,1,1,0,0.000227
2851981890,memet_setiyo,137,0,1,1,1,1,1,0,0.000227
1483260409859960832,Jhyun_och,0,0,1,1,1,1,1,0,0.000227
813729138661933061,stuckwithmie,137,0,1,1,1,1,1,0,0.000227
1575496917550702595,nevullare,137,0,1,1,1,1,1,0,0.000227
1068902515591135233,hyooo78,0,0,1,1,1,1,1,0,0.000227
122682815,alxfredrk,0,0,1,1,1,1,1,0,0.000227
1400850244212903944,mld_toni,137,0,2,2,1,1,1,0,0.000227
2516992200,lostinprdz,0,0,1,1,1,1,1,0,0.000227
1385534570162913289,killthekris,137,0,1,1,1,1,1,0,0.000227
1197324676554379264,idungsquidwerrt,0,0,1,1,1,1,1,0,0.000227
155778699,rollandtria,137,0,1,1,1,1,1,0,0.000227
1181144977222463489,detritivour,0,0,1,1,1,1,1,0,0.000227
862385478804283393,masteng_gaul,137,0,1,1,1,1,1,0,0.000227
1484479604622458887,Riani_Asian,137,0,1,1,1,1,1,0,0.000227
246233638,ryanzrach,137,0,1,1,1,1,1,0,0.000227
1940203279,lintan997,137,0,1,1,1,1,1,0,0.000227
19850331,vienym,0,0,1,1,1,1,1,0,0.000227
1274185250663358470,sep17kiddo,0,0,1,1,1,1,1,0,0.000227
1196036111677571072,auraaphrodita,0,0,1,1,1,1,1,0,0.000227
59386809,MakelaarDjitoe,137,0,1,1,1,1,1,0,0.000227
1062040963546148864,janganpengung,137,0,1,1,1,1,1,0,0.000227
721346363573678082,si_neko2,137,0,1,1,1,1,1,0,0.000227
498631145,hibaebee,0,0,1,1,1,1,1,0,0.000227
61848513,SP_ERMAn,137,0,1,1,1,1,1,0,0.000227
1325333580352925696,kelvinlokal,0,0,1,1,1,1,1,0,0.000227
72206731,theuglydaily,137,0,1,1,1,1,1,0,0.000227
309439856,elshanass,0,0,1,1,1,1,1,0,0.000227
1380523375370506241,deanram98,0,0,1,1,1,1,1,0,0.000227
1412123114473877506,xxxicaaurus,0,0,1,1,1,1,1,0,0.000227
810419143165886464,louisenadjib44,137,0,1,1,1,1,1,0,0.000227
1448657001576230914,subyektifitas,137,0,2,2,1,1,1,0,0.000227
135007758,inasakii_,0,0,1,1,1,1,1,0,0.000227
1148477025599885312,debsskyy,0,0,1,1,1,1,1,0,0.000227
3311735227,nizarbagasr,137,0,1,1,1,1,1,0,0.000227
1070272772880789505,O4O6PM__,0,0,1,1,1,1,1,0,0.000227
166941164,fabbree,137,0,1,1,1,1,1,0,0.000227
1041967767304298499,tokopaediiii,0,0,1,1,1,1,1,0,0.000227
1034968128113917953,chrollo_lucyf,137,0,1,1,1,1,1,0,0.000227
244016865,aldichristianlg,137,0,1,1,1,1,1,0,0.000227
3958299259,harudeaeru,0,0,1,1,1,1,1,0,0.000227
199991586,0x4EZH,137,0,1,1,1,1,1,0,0.000227
216942368,milikmasku,0,0,1,1,1,1,1,0,0.000227
1041019676,xjahez,137,0,1,1,1,1,1,0,0.000227
1303237488048136192,Lagemini1,137,0,1,1,1,1,1,0,0.000227
175981991,PUTRA_PANDHITA,0,0,1,1,1,1,1,0,0.000227
1263409141,Fathurrohman_12,137,0,1,1,1,1,1,0,0.000227
1190408020766801920,mrsimple6669,137,0,1,1,1,1,1,0,0.000227
1279906852533227522,marsvpilami666,137,0,1,1,1,1,1,0,0.000227
3300380646,COBAEINDRIDE,137,0,1,1,1,1,1,0,0.000227
275161273,faakkboii,0,0,1,1,1,1,1,0,0.000227
260166319,Megakurnia_m,0,0,1,1,1,1,1,0,0.000227
1135564807707418624,syhrnkus,0,0,1,1,1,1,1,0,0.000227
464283479,marimasbuahnaga,137,0,1,1,1,1,1,0,0.000227
1303721002468175874,Anakbaruuhuy,137,0,1,1,1,1,1,0,0.000227
131132280,mysupilami,137,0,1,1,1,1,1,0,0.000227
435510345,nadefghijklol,137,0,1,1,1,1,1,0,0.000227
2572362542,bisaberhasil,0,0,1,1,1,1,1,0,0.000227
869917385985110018,sn6tn,0,0,1,1,1,1,1,0,0.000227
186414752,romanadmiral,137,0,1,1,1,1,1,0,0.000227
54196218,sandyprasetya,137,0,1,1,1,1,1,0,0.000227
1116261326840446976,defyoara,0,0,1,1,1,1,1,0,0.000227
721636613617356801,tirekkecil,0,0,1,1,1,1,1,0,0.000227
93789559,bagasarrahman,137,0,1,1,1,1,1,0,0.000227
1060536869635600384,fujoshi232,0,0,1,1,1,1,1,0,0.000227
1049326058783137792,septohadibz,137,0,1,1,1,1,1,0,0.000227
1322490386644787200,sepertymaung,0,0,1,1,1,1,1,0,0.000227
950989837267423233,PromoEnjoyer,137,0,2,2,1,1,1,0,0.000227
1035549493347794944,ursoulitude,0,0,1,1,1,1,1,0,0.000227
815467890,ilhamnovryansah,137,0,1,1,1,1,1,0,0.000227
1542460052,_DedyKrnwn,137,0,1,1,1,1,1,0,0.000227
97652389,apaantuhrawr,137,0,1,1,1,1,1,0,0.000227
134423273,gooyudi,137,0,1,1,1,1,1,0,0.000227
1190615382735777793,creamepanda,137,0,1,1,1,1,1,0,0.000227
369228316,_BAYHEMOTH,137,0,1,1,1,1,1,0,0.000227
289218186,ojanajima,137,0,1,1,1,1,1,0,0.000227
1165654089767636992,fixxbar_,0,0,1,1,1,1,1,0,0.000227
831429292856741888,iforeseeu,0,0,1,1,1,1,1,0,0.000227
41284385,OBARAMA_,137,0,1,1,1,1,1,0,0.000227
479491094,biasapun,137,0,1,1,1,1,1,0,0.000227
1170318273730105347,jacb00l,137,0,1,1,1,1,1,0,0.000227
61190255,DanuPedrosa,137,0,1,1,1,1,1,0,0.000227
726653131694596096,indahadrr,0,0,1,1,1,1,1,0,0.000227
1053152721480540160,loolabic,137,0,1,1,1,1,1,0,0.000227
115103040,ivotye,137,0,1,1,1,1,1,0,0.000227
91798897,JohnFisher22,137,0,1,1,1,1,1,0,0.000227
2427620251,stefanusokky,137,0,1,1,1,1,1,0,0.000227
1233634869697081345,allyoucaneatya,0,0,1,1,1,1,1,0,0.000227
2303111846,Ahaymeng,137,0,1,1,1,1,1,0,0.000227
1239417324173545474,kohlbergpng,0,0,1,1,1,1,1,0,0.000227
1138806834326777856,thesimmmm,137,0,1,1,1,1,1,0,0.000227
1623294043,lalalarul,137,0,1,1,1,1,1,0,0.000227
525429787,avycvv,137,0,1,1,1,1,1,0,0.000227
244543165,tfqsatriow,137,0,1,1,1,1,1,0,0.000227
1112375772180692992,Zaakwarneming,137,0,1,1,1,1,1,0,0.000227
